1.1650764612413838, 76.20388342294508
40.85947938434386, 76.27363927745428
80.55388230744633, 76.3433951319635
121.0861487282075, 76.06615651190981
161.64320400984616, 76.13368136894006
201.30042364163245, 75.68629200782337
240.95764327341868, 75.23890264670668
281.4775152637411, 74.78928228811102
321.1223404650886, 74.16951118845236
359.8673300165837, 73.03482587064676
401.16309335237116, 71.37630234477835
440.73355197108634, 69.72224081386788
480.3040105898014, 68.06817928295742
519.8248914867614, 65.72459079787906
560.2084247422578, 63.37877131532174
600.5547747064379, 60.51580661713852
640.8763358097406, 57.30807844187136
680.3104556936295, 53.75781778699924
720.5328613534222, 49.17103570339633
760.6932948610211, 43.722344927083554
800.7421784946715, 36.72221850389309
827.0753854048144, 30.964460210159956
